index	value	noise
1586	0.7546667889218558	T
1587	-0.1	F
1588	0.0	F
1589	-0.25	F
1590	0.624509391508075	T
1591	-0.15	F
1592	0.15	F
1593	-0.2	F
1594	0.25	F
1595	-0.3	F
1596	0.15	F
1597	-0.1	F
1598	0.0	F
1599.0	-0.25	T
1600.7542	0.25	T
1602.5084	-0.15	T
1604.2626	0.15	T
1606.0168	-0.2	T
1607.771	0.25	T
1609.5253	-0.3	T
1611.2794	0.15	T
1613.0337	-0.1	T
1614.7878	0.0	T
1615	0.25	F
1616	-0.15	F
1617	0.15	F
1618	-0.2	F
1619	0.25	F
1620	-0.3	F
1621	0.15	F
1622	-0.1	F
1623	0.0	F
1624	-0.31624739582955974	T
1625	0.25	F
1626.0	-0.15	T
1627.9097	0.15	T
1629.8193	-0.2	T
1631.729	0.25	T
1633.6387	-0.3	T
1635.5482	0.15	T
1637.4579	-0.1	T
1639.3676	0.0	T
1641.2772	-0.25	T
1643.1869	0.25	T
1644	0.15	F
1645	-0.2	F
1646	0.5861048584314098	T
1647	-0.3	F
1648	0.15	F
1649	-0.1	F
1650	0.0	F
1651	-0.9924352336857115	T
1652	0.25	F
1653	-0.15	F
1654	0.15	F
1655	-0.2	F
1656	0.25	F
1657	-0.3	F
1658	0.15	F
1659	-0.1	F
1660	0.0	F
1661	-0.25	F
1662	0.25	F
1663	-0.15	F
1664	0.15	F
1665	-0.2	F
1666	0.25	F
1667	-0.3	F
1668	0.15	F
1669	-0.1	F
1670	0.0	F
1671	-0.25	F
1672	0.25	F
1673	-0.15	F
1674	0.15	F
1675	-0.2	F
1676	0.25	F
1677	-0.3	F
1678	0.15	F
1679	-0.1	F
1680	0.0	F
1681	-0.25	F
1682	0.25	F
1683	-0.15	F
1684	0.15	F
1685	-0.2	F
1686	0.25	F
1687	-0.3	F
1688	0.15	F
1689	-0.1	F
1690	0.0	F
1691	-0.05411572611331561	T
1692	0.25	F
1693	-0.15	F
1694	0.9649772825544204	T
1695	-0.2	F
1696	0.25	F
1697	-0.3	F
1698	0.15	F
1699	-0.1	F
1700	0.0	F
1701	-0.25	F
1702	0.25	F
1703	-0.15	F
1704	0.15	F
1705	-0.2	F
1706.0	0.25	T
1707.3239	-0.3	T
1708.6477	0.15	T
1709.9714	-0.1	T
1711.2953	0.0	T
1712.6191	-0.25	T
1713.943	0.25	T
1715.2668	-0.15	T
1716.5907	0.15	T
1717.9144	-0.2	T
1718	-0.3	F
1719	0.15	F
1720	-0.1	F
1721.0	0.0	T
1723.0004	-0.25	T
1725.0006	0.25	T
1727.001	-0.15	T
1729.0012	0.15	T
1731.0016	-0.2	T
1733.0018	0.25	T
1735.0022	-0.3	T
1737.0024	0.15	T
1739.0028	-0.1	T
1740	-0.25	F
1741	0.25	F
1742	-0.15	F
1743	0.15	F
1744	-0.2	F
1745	0.25	F
1746	-0.3	F
1747	0.15	F
1748.0	-0.1	T
1750.8761	0.0	T
1753.7522	-0.25	T
1756.6284	0.25	T
1759.5045	-0.15	T
1762.3806	0.15	T
1765.2567	-0.2	T
1768.1329	0.25	T
1771.009	-0.3	T
1773.8851	0.15	T
1774.0	0.0	T
1774.067	-0.25	T
1774.134	0.25	T
1774.201	-0.15	T
1774.2681	0.15	T
1774.3351	-0.2	T
1774.4022	0.25	T
1774.4692	-0.3	T
1774.5363	0.15	T
1774.6033	-0.1	T
1775	-0.25	F
1776	0.25	F
1777	-0.15	F
1778	0.15	F
1779	-0.2	F
1780	0.25	F
1781	-0.3	F
1782	0.15	F
1783	-0.1	F
1784	0.0	F
1785	-0.25	F
1786	0.25	F
1787	-0.15	F
1788	0.15	F
1789	-0.2	F
1790	0.25	F
1791	-0.3	F
1792	0.15	F
1793	-0.1	F
1794	0.0	F
1795	-0.25	F
1796	0.25	F
1797	-0.15	F
1798	0.15	F
1799	-0.2	F
1800	0.25	F
1801	-0.3	F
1802	0.15	F
1803	-0.1	F
1804	0.0	F
1805	-0.25	F
1806	0.25	F
1807	-0.15	F
1808	0.15	F
1809	-0.2	F
1810	0.25	F
1811	-0.3	F
1812	0.15	F
1813	-0.1	F
1814	0.0	F
1815	-0.25	F
1816	0.25028832140545243	T
1817	-0.15	F
1818	0.15	F
1819	-0.2	F
1820	0.25	F
1821	-0.3	F
1822	0.15	F
1823	-0.1	F
1824	0.0	F
1825	-0.25	F
1826	0.25	F
1827	-0.15	F
1828	0.15	F
1829	-0.2	F
1830	0.25	F
1831	-0.3	F
1832	0.15	F
1833	-0.1	F
1834	0.0	F
1835	-0.25	F
1836	0.25	F
1837	-0.15	F
1838	0.15	F
1839	-0.2	F
1840	0.25	F
1841	-0.3	F
1842	0.15	F
1843	-0.1	F
1844	0.0	F
1845	-0.25	F
1846	0.25	F
1847	-0.6144976089422177	T
1848	0.15	F
1849	-0.2	F
1850	0.25	F
1851	-0.3	F
1852	0.15	F
1853	-0.1	F
1854	0.0	F
1855	-0.25	F
1856	0.25	F
1857	-0.15	F
1858	0.15	F
1859	-0.2	F
1860	0.25	F
1861	-0.3	F
1862	0.15	F
1863	-0.1	F
1864	0.0	F
1865	-0.25	F
1866	0.25	F
1867	-0.15	F
1868	0.15	F
1869	-0.2	F
1870	0.25	F
1871	-0.3	F
1872	0.15	F
1873	-0.1	F
1874	0.0	F
1875	-0.25	F
1876	0.25	F
1877	-0.15	F
1878	0.15	F
1879.0	-0.2	T
1880.7499	0.25	T
1882.4998	-0.3	T
1884.2496	0.15	T
1885.9995	-0.1	T
1887.7494	0.0	T
1889.4993	-0.25	T
1891.2491	0.25	T
1892.999	-0.15	T
1894.7489	0.15	T
1895	0.25	F
1896	-0.3	F
1897	0.15	F
1898	-0.1	F
1899	0.0	F
1900	-0.25	F
1901	0.25	F
1902	-0.15	F
1903	0.15	F
1904	-0.2	F
1905	0.25	F
1906	-0.3	F
1907	0.15	F
1908	-0.1	F
1909	0.0	F
1910	-0.25	F
1911	0.25	F
1912	-0.15	F
1913	0.15	F
1914	-0.2	F
1915	0.25	F
1916	-0.3	F
1917	0.15	F
1918	-0.1	F
1919	0.0	F
1920	-0.25	F
1921	0.25	F
1922	-0.15	F
1923	0.15	F
1924	-0.2	F
1925	0.25	F
1926.0	-0.3	T
1928.5664	0.15	T
1931.1329	-0.1	T
1933.6993	0.0	T
1936.2659	-0.25	T
1938.8323	0.25	T
1941.3988	-0.15	T
1943.9652	0.15	T
1946.5316	-0.2	T
1949.0981	0.25	T
1950	0.15	F
1951	-0.1	F
1952	0.0	F
1953	-0.25	F
1954	0.8722996041625427	T
1955	-0.15	F
1956	0.15	F
1957	-0.2	F
1958	0.25	F
1959	-0.3	F
1960	0.15	F
1961	-0.1	F
1962	0.0	F
1963	-0.25	F
1964	0.25	F
1965	-0.15	F
1966	0.15	F
1967	-0.2	F
1968	0.25	F
1969	-0.3	F
1970	0.15	F
1971	-0.1	F
1972	0.0	F
1973	-0.25	F
1974	0.25	F
1975	-0.15	F
1976	0.15	F
1977	-0.2	F
1978	0.25	F
1979	-0.5806354046997656	T
1980	0.15	F
1981	-0.1	F
1982	0.0	F
1983.0	-0.25	T
1983.2931	0.25	T
1983.5862	-0.15	T
1983.8792	0.15	T
1984.1722	-0.2	T
1984.4653	0.25	T
1984.7584	-0.3	T
1985.0515	0.15	T
1985.3445	-0.1	T
1985.6376	0.0	T
1986	0.25	F
1987	-0.15	F
1988	0.15	F
1989	-0.2	F
1990	0.25	F
1991	-0.3	F
1992	0.15	F
1993	-0.1	F
1994	0.0	F
1995	-0.25	F
1996	0.6539442939268517	T
1997	-0.15	F
1998	0.15	F
1999	-0.2	F
2000	0.25	F
2001	-0.3	F
2002.0	0.15	T
2004.1582	-0.1	T
2006.3163	0.0	T
2008.4745	-0.25	T
2010.6326	0.25	T
2012.7908	-0.15	T
2014.949	0.15	T
2017.107	-0.2	T
2019.2653	0.25	T
2021.4235	-0.3	T
2022	-0.1	F
2023	0.0	F
2024	-0.25	F
2025	0.25	F
2026	-0.15	F
2027	0.15	F
2028	-0.2	F
2029	0.25	F
2030	-0.3	F
2031	0.15	F
2032	-0.1	F
2033	0.0	F
2034	-0.25	F
2035	0.25	F
2036	-0.15	F
2037	0.15	F
2038	-0.2	F
2039	0.25	F
2040	-0.3	F
2041	0.15	F
2042	-0.1	F
2043	0.6935510676511056	T
2044	-0.25	F
2045	0.25	F
2046	-0.15	F
2047	0.15	F
2048	-0.2	F
2049	0.25	F
2050	-0.3	F
2051	0.15	F
2052	-0.1	F
2053	0.0	F
2054	-0.25	F
2055	0.25	F
2056	-0.15	F
2057	0.15	F
2058	-0.2	F
2059	0.25	F
2060	-0.3	F
2061	0.15	F
2062	-0.1	F
2063	0.0	F
2064	-0.25	F
2065	0.25	F
2066	-0.15	F
2067	0.15	F
2068	-0.2	F
2069	0.25	F
2070	-0.3	F
2071	0.15	F
2072	-0.1	F
2073	0.0	F
2074	-0.25	F
2075	0.25	F
2076	-0.15	F
2077	0.15	F
2078	-0.2	F
2079	0.25	F
2080	-0.3	F
2081	0.15	F
2082	-0.1	F
2083	0.0	F
2084	-0.25	F
2085	0.25	F
2086	-0.15	F
2087	0.15	F
2088	-0.2	F
2089	0.25	F
2090	-0.3	F
2091	0.15	F
2092	-0.1	F
2093	0.0	F
2094	-0.25	F
2095	0.25	F
2096	-0.15	F
2097	0.15	F
2098	-0.2	F
2099	0.25	F
2100	-0.3	F
2101	0.15	F
2102	-0.1	F
2103	0.0	F
2104	-0.25	F
2105	0.25	F
2106	-0.15	F
2107	0.15	F
2108	-0.2	F
2109	0.15685989663777034	T
2110	-0.3	F
2111	0.15	F
2112	-0.1	F
2113	0.0	F
2114	-0.25	F
2115	0.25	F
2116	-0.15	F
2117	0.15	F
2118	-0.2	F
2119	0.25	F
2120	-0.3	F
2121	0.15	F
2122	-0.1	F
2123	0.0	F
2124	-0.25	F
2125	0.25	F
2126	-0.15	F
2127	0.15	F
2128	-0.2	F
2129	0.25	F
2130	-0.3	F
2131	0.15	F
2132	-0.1	F
2133	0.0	F
2134	-0.25	F
2135	0.7270201795756155	T
2136	-0.15	F
2137	0.15	F
2138	-0.2	F
2139	0.25	F
2140	-0.3	F
2141	0.15	F
2142	-0.1	F
2143	0.0	F
2144	-0.25	F
2145.0	0.25	T
2145.9507	-0.15	T
2146.9011	0.15	T
2147.8516	-0.2	T
2148.8022	0.25	T
2149.753	-0.3	T
2150.7034	0.15	T
2151.6538	-0.1	T
2152.6045	0.0	T
2153.5552	-0.25	T
2154	-0.15	F
2155	0.15	F
2156	-0.2	F
2157	0.25	F
2158	-0.3	F
2159	0.15	F
2160	-0.1	F
2161	0.0	F
2162	-0.25	F
2163	0.25	F
2164	-0.15	F
2165	0.15	F
2166	-0.2	F
2167.0	0.25	T
2169.6846	-0.3	T
2172.3696	0.15	T
2175.0542	-0.1	T
2177.739	0.0	T
2180.4238	-0.25	T
2183.1084	0.25	T
2185.7932	-0.15	T
2188.478	0.15	T
2191.1626	-0.2	T
2192	-0.3	F
2193	0.15	F
2194	-0.1	F
2195	0.0	F
2196	-0.25	F
2197	0.25	F
2198	-0.15	F
2199	0.15	F
2200	-0.2	F
2201	0.25	F
2202	-0.3	F
2203	0.15	F
2204	-0.1	F
2205	0.0	F
2206	-0.4001613236571876	T
2207	0.25	F
2208	-0.15	F
2209	0.15	F
2210	-0.2	F
2211	0.17464460600205323	T
2212	-0.3	F
2213	0.15	F
2214	-0.1	F
2215	0.0	F
2216	-0.25	F
2217	0.25	F
2218	-0.15	F
2219	0.15	F
2220	-0.2	F
2221	0.25	F
2222	-0.3	F
2223	0.15	F
2224	-0.1	F
2225	0.0	F
2226	-0.25	F
2227	0.25	F
2228	-0.15	F
2229	0.15	F
2230	-0.2	F
2231	0.25	F
2232	-0.3	F
2233	0.15	F
2234	-0.1	F
2235	0.0	F
2236	-0.25	F
2237	0.25	F
2238	-0.15	F
2239	0.15	F
2240	-0.2	F
2241	0.25	F
2242	-0.3	F
2243	0.15	F
2244	-0.1	F
2245	0.0	F
2246	-0.25	F
2247	0.25	F
2248	-0.15	F
2249	0.15	F
2250	-0.2	F
2251	0.25	F
2252	-0.3	F
2253	0.15	F
2254	-0.1	F
2255	0.0	F
2256	-0.25	F
2257	0.25	F
2258	-0.15	F
2259	0.15	F
2260	-0.2	F
2261	0.25	F
2262	-0.3	F
2263	0.15	F
2264	-0.1	F
2265	0.0	F
2266	-0.25	F
2267	0.8481047548563014	T
2268	-0.15	F
2269	0.15	F
2270	-0.2	F
2271	0.25	F
2272	-0.3	F
2273	0.15	F
2274	-0.1	F
2275	0.0	F
2276	-0.25	F
2277	0.25	F
2278	-0.15	F
2279	0.15	F
2280	-0.2	F
2281	0.25	F
2282	-0.3	F
2283	0.15	F
2284	-0.19920284094618879	T
2285	0.0	F
2286	-0.25	F
2287	0.25	F
2288	-0.15	F
2289	0.15	F
2290	-0.7287233182755024	T
2291	0.25	F
2292	-0.3	F
2293	0.15	F
2294	-0.1	F
2295	0.0	F
2296	-0.25	F
2297	0.25	F
2298	-0.15	F
2299	0.15	F
2300	-0.2	F
2301	0.25	F
2302	-0.3	F
2303	0.15	F
2304	-0.1	F
2305	0.0	F
2306	-0.25	F
2307	0.25	F
2308	-0.15	F
2309	0.15	F
2310.0	-0.2	T
2310.9502	0.25	T
2311.9006	-0.3	T
2312.851	0.15	T
2313.8013	-0.1	T
2314.7515	0.0	T
2315.702	-0.25	T
2316.6523	0.25	T
2317.6025	-0.15	T
2318.5527	0.15	T
2319	0.25	F
2320	-0.3	F
2321	0.15	F
2322	-0.1	F
2323	0.0	F
2324	-0.25	F
2325	0.25	F
2326.0	-0.15	T
2326.5508	0.15	T
2327.1016	-0.2	T
2327.6523	0.25	T
2328.2031	-0.3	T
2328.7542	0.15	T
2329.305	-0.1	T
2329.8557	0.0	T
2330.4067	-0.25	T
2330.9575	0.25	T
2331	0.15	F
2332	-0.2	F
2333	0.25	F
2334	-0.3	F
2335	0.15	F
2336	-0.1	F
2337	0.0	F
2338	-0.25	F
2339	0.25	F
2340	-0.15	F
2341	0.15	F
2342	-0.2	F
2343	0.25	F
2344	-0.3	F
2345	0.15	F
2346	-0.1	F
2347	0.0	F
2348	-0.25	F
2349	0.25	F
2350	-0.15	F
2351	0.15	F
2352	-0.2	F
2353	0.25	F
2354	-0.3	F
2355	0.15	F
2356	-0.1	F
2357	0.0	F
2358	-0.25	F
2359	0.25	F
2360	-0.06283450158687132	T
2361	0.15	F
2362	-0.2	F
2363	0.25	F
2364.0	-0.3	T
2366.1611	0.15	T
2368.3223	-0.1	T
2370.4834	0.0	T
2372.6448	-0.25	T
2374.806	0.25	T
2376.967	-0.15	T
2379.1284	0.15	T
2381.2896	-0.2	T
2383.4507	0.25	T
2384	0.15	F
2385	-0.1	F
2386	0.0	F
2387	-0.25	F
2388	0.25	F
2389	-0.15	F
2390	0.15	F
2391	-0.2	F
2392	0.25	F
2393	-0.3	F
2394	0.15	F
2395	-0.1	F
2396	0.0	F
2397	-0.25	F
2398	0.25	F
2399	-0.15	F
2400.0	0.15	T
2402.091	-0.2	T
2404.1821	0.25	T
2406.2732	-0.3	T
2408.3643	0.15	T
2410.4553	-0.1	T
2412.5464	0.0	T
2414.6375	-0.25	T
2416.7285	0.25	T
2418.8198	-0.15	T
2419	-0.2	F
2420	0.25	F
2421	-0.3	F
2422	0.15	F
2423	-0.1	F
2424	0.0	F
2425	-0.25	F
2426	0.25	F
2427	-0.15	F
2428	0.15	F
2429	-0.2	F
2430	0.25	F
2431	-0.3	F
2432	0.15	F
2433	-0.1	F
2434	0.0	F
2435	-0.25	F
2436	0.2460181489700034	T
2437	-0.15	F
2438	0.15	F
2439	-0.2	F
2440	0.25	F
2441	-0.3	F
2442	0.15	F
2443	-0.1	F
2444	0.0	F
2445	-0.25	F
2446	0.25	F
2447	-0.15	F
2448	0.15	F
2449	-0.2	F
2450	0.25	F
2451	-0.3	F
2452	0.15	F
2453	-0.1	F
2454	0.0	F
2455	-0.25	F
2456	0.25	F
2457	-0.15	F
2458	0.15	F
2459	-0.2	F
2460	0.25	F
2461	-0.3	F
2462	0.15	F
2463	-0.1	F
2464	0.0	F
2465	-0.25	F
2466	0.25	F
2467	-0.15	F
2468	0.15	F
2469	-0.2	F
2470	0.25	F
2471	-0.3	F
2472	0.15	F
2473	-0.1	F
2474	0.0	F
2475	-0.25	F
2476	0.25	F
2477	-0.15	F
2478	0.15	F
2479	-0.2	F
2480	0.25	F
2481	-0.3	F
2482	0.15	F
2483	-0.1	F
2484	0.0	F
2485	-0.25	F
2486	0.25	F
2487	-0.15	F
2488	0.15	F
2489	-0.2	F
2490	0.25	F
2491	-0.3	F
2492	0.15	F
2493	-0.1	F
2494	0.0	F
2495	-0.25	F
2496	0.25	F
2497	-0.15	F
2498	0.15	F
2499	-0.2	F
2500	0.25	F
2501	-0.3	F
2502	0.15	F
2503	-0.1	F
2504	0.0	F
2505	-0.25	F
2506.0	0.25	T
2507.9788	-0.15	T
2509.9575	0.15	T
2511.936	-0.2	T
2513.915	0.25	T
2515.8936	-0.3	T
2517.8723	0.15	T
2519.851	-0.1	T
2521.8296	0.0	T
2523.8086	-0.25	T
2524	-0.15	F
2525	0.15	F
2526	-0.2	F
2527	0.25	F
2528	-0.3	F
2529	0.28480051360822645	T
2530	-0.1	F
2531	0.0	F
2532	-0.25	F
2533	0.25	F
2534	-0.15	F
2535	0.15	F
2536	-0.2	F
2537	0.25	F
2538	-0.3	F
2539	0.15	F
2540	-0.1	F
2541	0.0	F
